franchise,property_name,product_line,manufacturer,release_year,wave,item_name,release_type,source_name,source_url,notes,image_url,packaged_image_url
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Lightformers and Trakkons,Calcar,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-lightformers-and-trakkons-calcar/62855/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/62857.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Lightformers and Trakkons,Deftwing,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-lightformers-and-trakkons-deftwing/62848/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/62850.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Fearswoop,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-lightformers-and-trakkons-fearswoop/62862/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/62864.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Ironfist,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-lightformers-and-trakkons-ironfist/43508/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/43510.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Mini Vehicles,Pipes (blue Huffer),figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-mini-vehicles-pipes-blue-huffer/62729/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/0.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Motorvators,Flame,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-motorvators-flame/8886/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/8890.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Motorvators,Gripper,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-motorvators-gripper/8892/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/8896.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Lightspeed,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-motorvators-lightspeed/8898/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/8902.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Obliterators,Clench,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-obliterators-clench/9161/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/9165.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Obliterators,Pyro,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-obliterators-pyro/9155/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/9159.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Other,Galaxy Shuttle GiG,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-other-gig-galaxy-shuttle/62869/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/62871.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Other,Overlord,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-other-overlord/8904/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/10578.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Predators,Falcon,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-predators-falcon/8994/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/8998.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Predators,Skydive,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-predators-skydive/9000/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/9004.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Skyquake,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-predators-skyquake/9038/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/9043.jpg,
Transformers,Transformers,Generation 1 Europe,Hasbro/Takara,1990,Generation 1 Europe,Snare,figure,Transformerland,https://www.transformerland.com/wiki/toy-info/transformers-g1-europe-predators-snare/9006/,Expanded Transformers line import from Transformerland; release year is the line launch year when item-level year is not exposed.,https://www.transformerland.com/image/thumbnails/9010.jpg,
