id,franchise,property_name,product_line,item_name,owned,quantity_owned,complete_count,packaged_count,sealed_count,condition,storage_location,ownership_notes,inventory_source_name,inventory_updated_at
2406058,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Terror Tongue,1,1,0,1,1,Sealed,,AppSheet item: Goblin' Goblins: Terror Tongue; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406059,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Green Ghost,1,1,0,1,1,Sealed,,AppSheet item: Green Ghost with Proton Pack; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 6; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406060,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Stay-Puft Marshmallow Man,0,0,0,0,0,,,,,
2406061,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Dracula Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Dracula; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406062,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Frankenstein Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Frankenstein; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406063,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Mummy Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Mummy; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406064,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Quasimodo Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Quasimodo; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406065,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Wolfman Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Wolfman; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406066,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Zombie Monster,1,1,0,1,1,Sealed,,AppSheet item: Monster: Zombie; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: property+line+wave+item | Access notes: Bubble lift,AppSheet v45,2026-04-18 23:43:56
2406067,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Egon Spengler (Twister Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Egon Spangler; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406068,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Janine Melnitz (Stretch Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Janine Melnitz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406069,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Louis Tully (Vapor Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Louis Tully; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406070,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Peter Venkman (Lightning Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Peter Venkman; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406071,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ray Stantz (Snatcher Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Ray Stantz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406072,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Winston Zeddmore (Splitting Ghost),1,1,0,1,1,Sealed,,AppSheet item: Power Pack Heroes: Winston Zedmore; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406073,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Egon Spengler (Squidsqueal Ghost),1,1,0,1,1,Sealed,,AppSheet item: Screaming Hero: Egon Spangler; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406074,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Janine Melnitz (Swinewhine Ghost),1,1,0,1,1,Sealed,,AppSheet item: Screaming Hero: Janine Melnitz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406075,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Peter Venkman (Ghoulgroan Ghost),1,1,0,1,1,Sealed,,AppSheet item: Screaming Hero: Peter Venkman; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406076,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ray Stantz (Vermoan Ghost),1,1,0,1,1,Sealed,,AppSheet item: Screaming Hero: Ray Stantz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+wave+base-item | Access notes: Bubble lift,AppSheet v45,2026-04-18 23:43:56
2406077,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Winston Zeddmore (Houndhowl Ghost),1,1,1,0,0,Complete,,AppSheet item: Screaming Hero: Winston Zedmore; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406078,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Egon Spengler (Gulper Ghost),0,0,0,0,0,,,,,
2406079,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Green Ghost,1,1,0,1,1,Sealed,,AppSheet item: Green Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 1; Match: property+line+wave+item | Access notes: 1987 packaging (known as slimer in the movie series ghostbusters),AppSheet v45,2026-04-18 23:43:56
2406080,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Peter Venkman (Grabber Ghost),0,0,0,0,0,,,,,
2406081,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ray Stantz (Wrapper Ghost),0,0,0,0,0,,,,,
2406082,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Stay-Puft Marshmallow Man,1,2,0,0,0,Mixed,,AppSheet item: Stay-Puft Marshmallow Man; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406083,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Winston Zeddmore (Chomper Ghost),1,1,0,1,1,Sealed,,AppSheet item: Winston Zedmore with Chomper Ghost; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406084,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Bad-to-the-Bone Ghost,1,1,0,1,1,Sealed,,AppSheet item: Bad-Too-The-Bone Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406085,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Banshee Bomber (Gooper Ghost),0,0,0,0,0,,,,,
2406086,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Bug-Eye Ghost,0,0,0,0,0,,,,,
2406087,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,H2 Ghost,1,1,0,1,1,Sealed,,AppSheet item: H2Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406088,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Sludge Bucket,1,1,0,1,1,Sealed,,AppSheet item: Gooper Ghost-Sludge Bucket; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 2; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406089,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Squisher (Gooper Ghost),0,0,0,0,0,,,,,
2406090,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Air Sickness,0,0,0,0,0,,,,,
2406091,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Brain Blaster Ghost,1,1,0,1,1,Sealed,,AppSheet item: Brain Blaster Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406092,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ghost Spooker,0,0,0,0,0,,,,,
2406093,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Granny Gross Ghost,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Granny Gross; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item | Access notes: Foreign realease sticker: Figuras del Terror (Auriken),AppSheet v45,2026-04-18 23:43:56
2406094,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Green Ghost (Gooper Ghost),1,1,1,0,0,Complete,,AppSheet item: Gooper Ghost: Green Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406095,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Hard Hat Horror Ghost,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Hard Hat Horror; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406096,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Mail Fraud,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Mail Fraud; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item | Access notes: Spukis -Paul Post Bisser-,AppSheet v45,2026-04-18 23:43:56
2406097,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Mini Goopers,1,1,0,1,1,Sealed,,AppSheet item: Mini Ghost: Mini Goopers; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 3; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406098,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Mini Shooter,1,1,0,1,1,Sealed,,AppSheet item: Mini Ghost: Mini Shooter; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 3; Match: line+item | Access notes: Some creases,AppSheet v45,2026-04-18 23:43:56
2406099,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Mini Traps,1,1,0,1,1,Sealed,,AppSheet item: Mini Ghost: Mini Traps; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 3; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406100,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Pull Speed Ahead Ghost,1,1,0,1,1,Sealed,,AppSheet item: Pull Speed Ahead Ghost; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406101,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Terror Trash Ghost,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Terror Trash; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406102,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Tombstone Tackle Ghost,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Tombstone Tackle; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406103,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Wicked Wheelie,1,1,0,1,1,Sealed,,AppSheet item: Wicked Wheelie; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 5; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406104,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,X-Cop,1,1,0,1,1,Sealed,,AppSheet item: Haunted Human: Ex-Cop; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406105,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Egon Spengler (Brain Ghost),1,1,0,1,1,Sealed,,AppSheet item: Slimed Heroes: Egon Spangler; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406106,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Louis Tully (Four-Eyed Ghost),1,1,0,1,1,Sealed,,AppSheet item: Slimed Heroes: Louis Tully; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406107,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Peter Venkman,1,1,0,1,1,Sealed,,AppSheet item: Slimed Heroes: Peter Venkman; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406108,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ray Stantz (Vapor Ghost),1,1,0,1,1,Sealed,,AppSheet item: Slimed Heroes: Ray Stantz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406109,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Winston Zeddmore (Sucker Ghost),1,1,0,1,1,Sealed,,AppSheet item: Slimed Heroes: Winston Zedmore; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406110,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto Popper & Ecto Goggles,0,0,0,0,0,,,,,
2406111,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Egon Spengler (Slimy Spider Ghost),1,1,0,1,1,Sealed,,AppSheet item: Super Fright Features: Egon Spangler; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406112,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Fearsome Flush,1,1,0,1,1,Sealed,,AppSheet item: Fearsome Flush; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 6; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406113,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ghost Trap,1,1,1,0,0,Complete,,AppSheet item: Ghost Trap; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406114,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Janine Melnitz (Boo Fish Ghost),1,1,0,1,1,Sealed,,AppSheet item: Super Fright Features: Janine Melnitz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406115,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Peter Venkman (Snake Head Ghost),1,1,0,1,1,Sealed,,AppSheet item: Super Fright Features: Peter Venkman; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+wave+base-item | Access notes: Bent card back,AppSheet v45,2026-04-18 23:43:56
2406116,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ray Stantz (Monster Mouth Ghost),1,1,0,1,1,Sealed,,AppSheet item: Super Fright Features: Ray Stantz; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+wave+base-item | Access notes: GBII Hype Sticker,AppSheet v45,2026-04-18 23:43:56
2406117,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Slimer with Proton Pack,0,0,0,0,0,,,,,
2406118,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Winston Zeddmore (Meanie Wienie Ghost),1,1,0,1,1,Sealed,,AppSheet item: Super Fright Features: Winston Zedmore; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+wave+base-item,AppSheet v45,2026-04-18 23:43:56
2406119,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-1,0,0,0,0,0,,,,,
2406120,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-1A,1,1,1,0,0,Complete,,AppSheet item: Ecto-1A; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 9; Match: property+line+wave+item | Access notes: Repro stickers,AppSheet v45,2026-04-18 23:43:56
2406121,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-2,1,1,0,1,1,Sealed,,AppSheet item: Ecto-2; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406122,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-3,1,1,0,1,1,Sealed,,AppSheet item: Ecto-3; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 7; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406123,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-500,1,1,1,0,0,Complete,,AppSheet item: Ecto-500; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406124,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ecto-Bomber,0,0,0,0,0,,,,,
2406125,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Ghost Sweeper,1,1,0,1,1,Sealed,,AppSheet item: Ghost Sweeper; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 8; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406126,Ghostbusters,The Real Ghostbusters,Vintage The Real Ghostbusters,Highway Haunter,1,1,0,1,1,Sealed,,AppSheet item: Highway Haunter; Property: Real Ghostbusters; Line: Vintage Real Ghostbusters; Wave: Wave 4; Match: line+item | Access notes: Italian Version (L auto Fantasma),AppSheet v45,2026-04-18 23:43:56
2406127,Ghostbusters,Filmation Ghostbusters,Accessories,Bone Troller,0,0,0,0,0,,,,,
2406128,Ghostbusters,Filmation Ghostbusters,Accessories,Ghost Buggy,0,0,0,0,0,,,,,
2406129,Ghostbusters,Filmation Ghostbusters,Accessories,Ghost Command,0,0,0,0,0,,,,,
2406130,Ghostbusters,Filmation Ghostbusters,Accessories,Scare Scooter,0,0,0,0,0,,,,,
2406131,Ghostbusters,Filmation Ghostbusters,Accessories,Time Hopper,0,0,0,0,0,,,,,
2406132,Ghostbusters,Filmation Ghostbusters,Basic Series,Belfry & Brat-A-Rat,0,0,0,0,0,,,,,
2406133,Ghostbusters,Filmation Ghostbusters,Basic Series,Edi Spenser,0,0,0,0,0,,,,,
2406134,Ghostbusters,Filmation Ghostbusters,Basic Series,Fangster,0,0,0,0,0,,,,,
2406135,Ghostbusters,Filmation Ghostbusters,Basic Series,Fib Face,0,0,0,0,0,,,,,
2406136,Ghostbusters,Filmation Ghostbusters,Basic Series,Futura,0,0,0,0,0,,,,,
2406137,Ghostbusters,Filmation Ghostbusters,Basic Series,Haunter,0,0,0,0,0,,,,,
2406138,Ghostbusters,Filmation Ghostbusters,Basic Series,Jake Kong Jr.,0,0,0,0,0,,,,,
2406139,Ghostbusters,Filmation Ghostbusters,Basic Series,Jessica,0,0,0,0,0,,,,,
2406140,Ghostbusters,Filmation Ghostbusters,Basic Series,Mysteria,0,0,0,0,0,,,,,
2406141,Ghostbusters,Filmation Ghostbusters,Basic Series,Prime Evil,0,0,0,0,0,,,,,
2406142,Ghostbusters,Filmation Ghostbusters,Basic Series,Scared Stiff,0,0,0,0,0,,,,,
2406143,Ghostbusters,Filmation Ghostbusters,Basic Series,Tracy,0,0,0,0,0,,,,,
2406144,Ghostbusters,Extreme Ghostbusters,Basic Series,Eduardo,0,0,0,0,0,,,,,
2406145,Ghostbusters,Extreme Ghostbusters,Basic Series,Egon,0,0,0,0,0,,,,,
2406146,Ghostbusters,Extreme Ghostbusters,Basic Series,House Ghost,0,0,0,0,0,,,,,
2406147,Ghostbusters,Extreme Ghostbusters,Basic Series,Kylie,0,0,0,0,0,,,,,
2406148,Ghostbusters,Extreme Ghostbusters,Basic Series,Mouth Critter,0,0,0,0,0,,,,,
2406149,Ghostbusters,Extreme Ghostbusters,Basic Series,Roland,0,0,0,0,0,,,,,
2406150,Ghostbusters,Extreme Ghostbusters,Basic Series,Sam Hain,0,0,0,0,0,,,,,
2406151,Ghostbusters,Extreme Ghostbusters,Basic Series,Slimer,0,0,0,0,0,,,,,
2406152,Ghostbusters,Extreme Ghostbusters,Deluxe,Eduardo,0,0,0,0,0,,,,,
2406153,Ghostbusters,Extreme Ghostbusters,Deluxe,Egon,0,0,0,0,0,,,,,
2406154,Ghostbusters,Extreme Ghostbusters,Deluxe,Kylie,0,0,0,0,0,,,,,
2406155,Ghostbusters,Extreme Ghostbusters,Deluxe,Roland,0,0,0,0,0,,,,,
2406156,Ghostbusters,Extreme Ghostbusters,Role Play,Ghost Trap,0,0,0,0,0,,,,,
2406157,Ghostbusters,Extreme Ghostbusters,Role Play,Plasma Blaster,0,0,0,0,0,,,,,
2406158,Ghostbusters,Extreme Ghostbusters,Role Play,Proton Power Pack with Plasma Blaster,0,0,0,0,0,,,,,
2406159,Ghostbusters,Extreme Ghostbusters,Vehicles,Ecto 1,0,0,0,0,0,,,,,
2406160,Ghostbusters,Extreme Ghostbusters,Vehicles,Ghost Blastin Buster Bike (with Eduardo),0,0,0,0,0,,,,,
2406161,Ghostbusters,Extreme Ghostbusters,Vehicles,Ghost Grabbin' Gyro-Copter (with Roland),0,0,0,0,0,,,,,
2406162,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Bug-Eye Ghost,0,0,0,0,0,,,,,
2406163,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Ecto-1,0,0,0,0,0,,,,,
2406164,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Egon Spengler,1,1,0,1,1,Sealed,,AppSheet item: Egon Spangler with Gulper Ghost; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406165,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Egon Spengler (Fright Features),0,0,0,0,0,,,,,
2406166,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Fearsome Flush,0,0,0,0,0,,,,,
2406167,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Ghostpopper,0,0,0,0,0,,,,,
2406168,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Green Ghost,1,1,0,1,1,Sealed,,AppSheet item: Green Ghost; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406169,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Peter Venkman,1,1,0,1,1,Sealed,,AppSheet item: Peter Venkman with Grabber Ghost; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406170,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Peter Venkman (Fright Features),0,0,0,0,0,,,,,
2406171,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Ray Stantz,1,1,0,1,1,Sealed,,AppSheet item: Ray Stantz with Wrapper Ghost; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: line+item,AppSheet v45,2026-04-18 23:43:56
2406172,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Ray Stantz (Fright Features),0,0,0,0,0,,,,,
2406173,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Stay Puft,1,1,0,1,1,Sealed,,AppSheet item: Stay-Puft Marshmallow Man; Property: Real Ghostbusters; Line: Hasbro Retro Ghostbusters; Wave: Wave 1; Match: property+line+wave+item,AppSheet v45,2026-04-18 23:43:56
2406174,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Winston Zeddemore,0,0,0,0,0,,,,,
2406175,Ghostbusters,The Real Ghostbusters,Hasbro Retro Ghostbusters,Winston Zeddemore (Fright Features),0,0,0,0,0,,,,,
2406176,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Ecto-1 Playset,0,0,0,0,0,,,,,
2406177,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Egon Spengler,0,0,0,0,0,,,,,
2406178,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Lucky,0,0,0,0,0,,,,,
2406179,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Muncher,0,0,0,0,0,,,,,
2406180,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Peter Venkman,0,0,0,0,0,,,,,
2406181,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Phoebe,0,0,0,0,0,,,,,
2406182,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Podcast,0,0,0,0,0,,,,,
2406183,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Ray Stantz,0,0,0,0,0,,,,,
2406184,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Slimer,0,0,0,0,0,,,,,
2406185,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Stay Puft Marshmallow Man,0,0,0,0,0,,,,,
2406186,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Stay Puft Marshmallow Man (Big),0,0,0,0,0,,,,,
2406187,Ghostbusters,The Real Ghostbusters,Hasbro Fright Features,Trevor,0,0,0,0,0,,,,,
