OnHand,Complete,Sealed,Boxed,Item,Type,Property,Line,Wave,match_status,match_strategy,matched_catalog_item_id,matched_catalog_franchise,matched_catalog_property_name,matched_catalog_product_line,matched_catalog_manufacturer,matched_catalog_release_year,matched_catalog_wave,matched_catalog_item_name
1,1,0,1,A-Team Colorforms,Accessory,A-Team,Licensed Products,Wave 1,matched,property+line+wave+item,52398,A-Team,A-Team,Licensed Products,Galoob,1984,1984,A-Team Colorforms
1,1,0,1,A-Team Grenade Toss,Role Play,A-Team,Licensed Products,Wave 1,matched,property+line+wave+item,52399,A-Team,A-Team,Licensed Products,Galoob,1984,1984,A-Team Grenade Toss
1,1,0,0,AMC Barbie Car,Vehicle,Barbie,Barbie,Licensed Products,matched,property+line+wave+item,14267,Barbie,Barbie,Barbie,Mattel,1950,Licensed Products,AMC Barbie Car
1,1,1,0,Sergeant Shoat N. Sweet,Figure,Barnyard Commandos,Vintage Barnyard Commandos,Burger King,matched,property+line+wave+item,63585,Barnyard Commandos,Barnyard Commandos,Vintage Barnyard Commandos,Playmates,1990,Burger King,Sergeant Shoat N. Sweet
1,1,1,1,Major Legger Mutton,Figure,Barnyard Commandos,Vintage Barnyard Commandos,Series 1,matched,property+line+wave+item,63577,Barnyard Commandos,Barnyard Commandos,Vintage Barnyard Commandos,Playmates,1989,Series 1,Major Legger Mutton
1,1,1,,General Hamfat Lardo,Figure,Barnyard Commandos,Vintage Barnyard Commandos,Series 1,matched,property+line+wave+item,63576,Barnyard Commandos,Barnyard Commandos,Vintage Barnyard Commandos,Playmates,1989,Series 1,General Hamfat Lardo
1,1,1,1,Commodore Fleece Cardigan,Figure,Barnyard Commandos,Vintage Barnyard Commandos,Series 1,matched,property+line+wave+item,63575,Barnyard Commandos,Barnyard Commandos,Vintage Barnyard Commandos,Playmates,1989,Series 1,Commodore Fleece Cardigan
1,1,1,1,Vanishing Vault,Playset,Beatlejuice,Vintage Beatlejuice,Wave 1,matched,line+item,85953,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Accessories,Vanishing Vault
1,1,1,1,Spinhead Beatlejuice,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Showtime Beatlejuice,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Otho the Obnoxious,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,matched,line+item,85965,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Series 1,Otho the Obnoxious
1,1,1,1,Harry the Haunted,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,matched,line+item,85964,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Series 1,Harry the Haunted
1,1,0,1,Beatlejuice (12inch),Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Adam Maitland,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Shish Kebab Beatlejuice,Figure,Beatlejuice,Vintage Beatlejuice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Neighborhood Nasties: Old Buzzard,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85955,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Neighborhood Nasties,Old Buzzard
1,1,1,1,Neighborhood Nasties: Hungry Hog,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85954,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Neighborhood Nasties,Hungry Hog
1,1,1,1,Gross Out Meter,Role Play,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85958,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Role Play,Gross Out Meter
1,1,1,1,Exploding Beatlejuice,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,0,1,Creapy Cruiser,Vehicle,Beatlejuice,Vintage Beatlejuice,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Neighborhood Nasties: Street Rat,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85956,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Neighborhood Nasties,Street Rat
1,1,1,1,Neighborhood Nasties: Teacher Creature,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85957,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Neighborhood Nasties,Teacher Creature
1,1,1,1,Phantom Flyer,Vehicle,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85952,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Accessories,Phantom Flyer
1,1,1,1,Shipwreck Beatlejuice,Figure,Beatlejuice,Vintage Beatlejuice,Wave 2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Snake Mask,Role Play,Beatlejuice,Vintage Beatlejuice,Wave 2,matched,line+item,85959,Beetlejuice,Beetlejuice,Vintage Beetlejuice,Kenner,1989,Role Play,Snake Mask
1,1,1,0,Super Bendable Vinnie,Figure,Biker Mice From Mars,Vintage Biker Mice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Super Bendable Throttle,Figure,Biker Mice From Mars,Vintage Biker Mice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Super Bendable Modo,Figure,Biker Mice From Mars,Vintage Biker Mice,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Home-Run Throttle,Figure,Biker Mice From Mars,Vintage Biker Mice,Wave 2,matched,property+item,192415,Biker Mice From Mars,Biker Mice From Mars,Vintage Biker Mice From Mars,Galoob,1994,Sports Bro's,Home-Run Throttle
1,1,1,0,Ted Theodore Logan,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203655,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Basic Series,"Ted ""Theodore"" Logan"
1,1,1,0,Rufus,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203654,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Basic Series,Rufus
1,1,1,0,Phone Booth,Playset,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203646,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Accessories,Phone Booth
1,1,1,0,Grim Reaper,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203653,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Basic Series,Grim Reaper
1,1,1,0,Ghengis Khan,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Bill S. Preston Esq.,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203650,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Basic Series,Bill S. Preston Esq.
1,1,1,0,Bill and Ted's Jam Session,Multi-Pack,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,0,Abe Lincoln,Figure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Wave 1,matched,line+item,203649,Bill and Ted's Excellent Adventure,Bill and Ted's Excellent Adventure,Vintage Bill and Ted,Kenner,1991,Basic Series,Abe Lincoln
1,1,1,0,Glove,Figure,Bionic Six,Bionic Six,Bionic Six,matched,property+item,214882,Bionic Six,Bionic Six,Vintage Bionic Six,LJN,1986,Basic Series,Glove
1,1,0,1,Secret Headquarters,Playset,Bionic Six,Bionic Six,Bionic Six,matched,property+item,214892,Bionic Six,Bionic Six,Vintage Bionic Six,LJN,1986,Accessories,Secret Headquarters
1,1,1,1,Warlock Dragon (Green and Yellow),Vehicle,Blackstar,Blackstar,Wave 1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1,1,1,1,Trobbit Wind Machine,Vehicle,Blackstar,Blackstar,Wave 1,matched,property+item,226116,Blackstar,Blackstar,Vintage Blackstar,Galoob,1983,Accessories,Trobbit Wind Machine
