catalog_item_id,franchise,property_name,product_line,release_year,wave,item_name,kind,column,old_url,new_url,source,source_title,source_clean_title,source_page,confidence
1785016,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"8"" Scale",Billy (Blue Ranger) #2200,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Billy-8-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3728.jpg?w=218,The Toy Collectors Guide,Power Rangers &#8211; Billy Blue Ranger 1993,Billy Blue Ranger,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785017,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"8"" Scale",Jason (Red Ranger) #2200,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Jason-8-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3727.jpg?w=196,The Toy Collectors Guide,Power Rangers &#8211; Jason Red Ranger 1993,Jason Red Ranger,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785018,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"8"" Scale",Kimberly (Pink Ranger) #2200,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Kimberly-8-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3729.jpg?w=222,The Toy Collectors Guide,Power Rangers &#8211; Kimberly Pink Ranger 1993,Kimberly Pink Ranger,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785020,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"8"" Scale",Trini (Yellow Ranger) #2200,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Trini-8-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3730.jpg?w=501,The Toy Collectors Guide,Power Rangers &#8211; Trini Yellow Ranger 1993,Trini Yellow Ranger,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785021,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"8"" Scale",Zack (Black Ranger) #2200,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Zack-8-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3714.jpg?w=248,The Toy Collectors Guide,Power Rangers &#8211; Zack Black Ranger 1993,Zack Black Ranger,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785023,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Accessories,Power Dome Morphin Playset #2290,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_PowerDome-Talking-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3934-1.jpg?w=629,The Toy Collectors Guide,Power Rangers &#8211; Power Dome Playset,Power Dome Playset,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785024,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Alien Rangers,Black Ranger #2673,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_BlackRanger-Alien-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9881.jpg?w=289,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Black Ranger,Mighty Morphin Power Rangers  – Black Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785027,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Alien Rangers,White Ranger #2672,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_WhiteRanger-Alien-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9908.jpg?w=304,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; White Ranger,Mighty Morphin Power Rangers  – White Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785035,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Auto Morphin - Series 2,Black Ranger (Adam) #2443,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Adam-AutoMorphin-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9881.jpg?w=289,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Black Ranger,Mighty Morphin Power Rangers  – Black Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,token-contained-title
1785037,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Auto Morphin - Series 2,White Ranger (Tommy) #2444,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_TommyWhite-AutoMorphin-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9908.jpg?w=304,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; White Ranger,Mighty Morphin Power Rangers  – White Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,token-contained-title
1785039,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Auto Morphin Deluxe,Ninjor #2526,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Ninjor-AMD-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4034.jpg?w=258,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Auto Morphin Ninjor,Deluxe Auto Morphin Ninjor,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785040,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Auto Morphin Special Edition,Black Ranger #2567,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_BlackRanger-AutoMorphinSE-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9881.jpg?w=289,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Black Ranger,Mighty Morphin Power Rangers  – Black Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785045,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Auto Morphin Special Edition,White Ranger #2564,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_WhiteRanger-AutoMorphinSE-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9908.jpg?w=304,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; White Ranger,Mighty Morphin Power Rangers  – White Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785050,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Battle Borgs,Black Battle Borg #2663,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Black-BattleBorg-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4187.jpg?w=283,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Black Battle Borg,Black Battle Borg,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785051,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Battle Borgs,Blue Battle Borg #2664,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Blue-BattleBorg-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4188.jpg?w=274,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Blue Battle Borg,Blue Battle Borg,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785052,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Battle Borgs,Red Battle Borg #2661,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Red-BattleBorg-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4186.jpg?w=286,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Red Battle Borg,Red Battle Borg,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785053,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Battle Borgs,White Battle Borg #2662,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_White-BattleBorg-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4175.jpg?w=344,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; White Battle Borg,White Battle Borg,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785054,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1996,Battle Borgs,Yellow Battle Borg #2665,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Yellow-BattleBorg-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4180.jpg?w=294,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Yellow Battle Borg,Yellow Battle Borg,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785055,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Alpha 5 #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Alpha5-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9890-2.jpg?w=312,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Alpha 5 &amp; Zordon,Mighty Morphin Power Rangers  – Alpha 5 & Zordon,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,token-contained-title
1785056,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Baboo #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Baboo-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3816.jpg?w=735,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Baboo,Evil Space Aliens Baboo,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785057,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Black Ranger #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_BlackRanger-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9881.jpg?w=289,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Black Ranger,Mighty Morphin Power Rangers  – Black Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785059,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Finster #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Finster-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3811.jpg?w=722,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Finster,Evil Space Aliens Finster,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785060,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Goldar #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Goldar-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9912.jpg?w=314,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Goldar,Mighty Morphin Power Rangers  – Goldar,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785062,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,King Sphinx #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_KingSphinx-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3812.jpg?w=415,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens King Sphinx,Evil Space Aliens King Sphinx,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785065,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,Collectible Figures - Series 1,Squatt #2300,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Squatt-Mini-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3814.jpg?w=715,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Squatt,Evil Space Aliens Squatt,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785071,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 2,Lord Zedd #2302,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_LordZedd-Mini2-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9888-1.jpg?w=290,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Lord Zedd,Mighty Morphin Power Rangers  – Lord Zedd,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785076,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 2,White Ranger #2302,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_WhiteRanger-Mini2-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9908.jpg?w=304,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; White Ranger,Mighty Morphin Power Rangers  – White Ranger,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785081,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 3,Lord Zedd #2457,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_LordZedd-Collectibles3-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9888-1.jpg?w=290,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Lord Zedd,Mighty Morphin Power Rangers  – Lord Zedd,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785083,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 3,Ninja MegafalconZord #2457,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_NinjaMegafalconzord-Collectibles3-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4019.jpg?w=1024,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Ninja Megafalconzord,Ninja Megafalconzord,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,exact-normalized-title
1785085,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 3,Rito Revolto #2457,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_RitoRevolto-Collectibles3-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4190.jpg?w=287,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Evil Space Alien Rito Revolto,Evil Space Alien Rito Revolto,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785088,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 3,Shogun MegaZord #2457,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_ShogunMegaZord-Collectibles3-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4007.jpg?w=909,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Shogun Megazord,Deluxe Shogun Megazord,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785089,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Collectible Figures - Series 3,Silent Knight #2457,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_SilentKnight-Collectibles3-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4219.jpg?w=335,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Silent Knight,Deluxe Silent Knight,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785092,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Goo Fish #2217,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_GooFish-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3807.jpg?w=350,The Toy Collectors Guide,Power Rangers &#8211; Deluxe Evil Space Aliens Goo Fish,Deluxe Evil Space Aliens Goo Fish,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785093,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Guitardo #2215,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Guitardo-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3806.jpg?w=389,The Toy Collectors Guide,Power Rangers &#8211; Deluxe Evil Space Aliens Guitardo,Deluxe Evil Space Aliens Guitardo,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785094,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Lord Zedd #2212,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_LordZedd-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9888-1.jpg?w=290,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Lord Zedd,Mighty Morphin Power Rangers  – Lord Zedd,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785095,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Pirantis Head #2214,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_PirantisHead-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3809.jpg?w=560,The Toy Collectors Guide,Power Rangers &#8211; Deluxe Evil Space Aliens Pirantis Head,Deluxe Evil Space Aliens Pirantis Head,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785096,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Rhino Blaster #2213,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_RhinoBlaster-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3805-1.jpg?w=639,The Toy Collectors Guide,Power Rangers &#8211; Deluxe Evil Space Aliens Rhino Blaster,Deluxe Evil Space Aliens Rhino Blaster,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785097,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Deluxe Evil Space Aliens [8"" Scale] - Series 1",Socadillo #2216,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Socadillo-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3808.jpg?w=420,The Toy Collectors Guide,Power Rangers &#8211; Deluxe Evil Space Aliens Socadillo,Deluxe Evil Space Aliens Socadillo,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785098,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,"Deluxe Evil Space Aliens [8"" Scale] - Series 2",Calcifire #2521,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Calcifire-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4217.jpg?w=328,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Calcifire,Deluxe Calcifire,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785101,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,"Deluxe Evil Space Aliens [8"" Scale] - Series 2",Merrick the Barbaric #2522,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Merrick-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4216.jpg?w=318,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Merrick the Barbaric,Deluxe Merrick the Barbaric,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785103,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,"Deluxe Evil Space Aliens [8"" Scale] - Series 2",Silent Knight #2525,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_SilentKnight-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4219.jpg?w=335,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Deluxe Silent Knight,Deluxe Silent Knight,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785117,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Evil Space Aliens - Series 2,Evil Light Lord Zedd #2337,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_EvilLightLordZedd-ESA-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9888-1.jpg?w=290,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Lord Zedd,Mighty Morphin Power Rangers  – Lord Zedd,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,token-contained-title
1785118,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Evil Space Aliens - Series 2,Falls Apart Putty Patrol #2339,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_PuttyPatrol-ESA-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9893-1.jpg?w=314,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Putty Patrol,Mighty Morphin Power Rangers  – Putty Patrol,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,token-contained-title
1785123,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Evil Space Aliens - Series 3,Lord Zedd #2454,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_LordZedd-ESA-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9888-1.jpg?w=290,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Lord Zedd,Mighty Morphin Power Rangers  – Lord Zedd,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
1785124,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Evil Space Aliens - Series 3,Mordant #2452,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Mordant-ESA-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4123.jpg?w=228,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Evil Space Alien Mordant,Evil Space Alien Mordant,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785125,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1995,Evil Space Aliens - Series 3,Tengu Warrior #2453,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_TenguWarrior-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_4136.jpg?w=358,The Toy Collectors Guide,Mighty Morphin Power Rangers &#8211; Evil Space Alien Tengu Warrior,Evil Space Alien Tengu Warrior,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785132,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"Evil Space Aliens [8"" Scale]",Baboo #2210,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Baboo-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3816.jpg?w=735,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Baboo,Evil Space Aliens Baboo,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785133,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Evil Space Aliens [8"" Scale]",Bones #2210,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Bones-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3815.jpg?w=317,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Bones,Evil Space Aliens Bones,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785134,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1994,"Evil Space Aliens [8"" Scale]",Finster #2210,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Finster-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/08/img_3811.jpg?w=722,The Toy Collectors Guide,Power Rangers &#8211; Evil Space Aliens Finster,Evil Space Aliens Finster,https://thetoycollectorsguide.com/1993-1995-mighty-morphin-power-rangers/,token-contained-title
1785135,Power Rangers,Mighty Morphin Power Rangers,Mighty Morphin Power Rangers,1993,"Evil Space Aliens [8"" Scale]",Goldar #2210,packaged,packaged_image_url,https://www.figurerealm.com/galleries/powerrangersmightymorphin/thumb_Goldar-8Scale-Front.jpg,https://thetoycollectorsguide.com/wp-content/uploads/2022/11/img_9912.jpg?w=314,The Toy Collectors Guide,Mighty Morphin Power Rangers 2010 &#8211; Goldar,Mighty Morphin Power Rangers  – Goldar,https://thetoycollectorsguide.com/2010-mighty-morphin-power-rangers/,exact-normalized-title
